ID,Prob1
3622, 0.49
3623, 0.54
3624, 0.68
3625, 0.75
3626, 0.59
3627, 0.55
3628, 0.50
3629, 0.39
3630, 0.62
3631, 0.75
3632, 0.61
3633, 0.51
3634, 0.66
3635, 0.67
3636, 0.62
3637, 0.57
3638, 0.48
3639, 0.49
3640, 0.54
3641, 0.43
3642, 0.67
3643, 0.75
3644, 0.71
3645, 0.51
3646, 0.75
3647, 0.47
3648, 0.62
3649, 0.53
3650, 0.55
3651, 0.59
3652, 0.51
3653, 0.77
3654, 0.47
3655, 0.71
3656, 0.50
3657, 0.46
3658, 0.66
3659, 0.60
3660, 0.76
3661, 0.68
3662, 0.57
3663, 0.62
3664, 0.59
3665, 0.63
3666, 0.60
3667, 0.67
3668, 0.59
3669, 0.56
3670, 0.27
3671, 0.53
3672, 0.60
3673, 0.64
3674, 0.61
3675, 0.65
3676, 0.52
3677, 0.65
3678, 0.66
3679, 0.66
3680, 0.62
3681, 0.67
3682, 0.46
3683, 0.56
3684, 0.52
3685, 0.58
3686, 0.62
3687, 0.52
3688, 0.52
3689, 0.56
3690, 0.52
3691, 0.47
3692, 0.53
3693, 0.54
3694, 0.57
3695, 0.65
3696, 0.60
3697, 0.64
3698, 0.54
3699, 0.56
3700, 0.71
3701, 0.66
3702, 0.58
3703, 0.52
3704, 0.60
3705, 0.71
3706, 0.61
3707, 0.57
3708, 0.38
3709, 0.50
3710, 0.51
3711, 0.63
3712, 0.58
3713, 0.44
3714, 0.54
3715, 0.64
3716, 0.56
3717, 0.72
3718, 0.48
3719, 0.59
3720, 0.57
3721, 0.72
3722, 0.69
3723, 0.54
3724, 0.66
3725, 0.44
3726, 0.52
3727, 0.72
3728, 0.57
3729, 0.55
3730, 0.66
3731, 0.63
3732, 0.64
3733, 0.57
3734, 0.59
3735, 0.61
3736, 0.64
3737, 0.61
3738, 0.43
3739, 0.54
3740, 0.71
3741, 0.61
3742, 0.53
3743, 0.55
3744, 0.37
3745, 0.63
3746, 0.68
3747, 0.77
3748, 0.47
3749, 0.65
3750, 0.73
3751, 0.68
3752, 0.69
3753, 0.71
3754, 0.74
3755, 0.63
3756, 0.53
3757, 0.61
3758, 0.68
3759, 0.27
3760, 0.46
3761, 0.45
3762, 0.56
3763, 0.73
3764, 0.46
3765, 0.66
3766, 0.57
3767, 0.57
3768, 0.59
3769, 0.76
3770, 0.59
3771, 0.50
3772, 0.63
3773, 0.59
3774, 0.59
3775, 0.57
3776, 0.63
3777, 0.65
3778, 0.47
3779, 0.61
3780, 0.56
3781, 0.68
3782, 0.68
3783, 0.41
3784, 0.58
3785, 0.59
3786, 0.67
3787, 0.62
3788, 0.57
3789, 0.55
3790, 0.54
3791, 0.57
3792, 0.66
3793, 0.69
3794, 0.62
3795, 0.68
3796, 0.66
3797, 0.60
3798, 0.75
3799, 0.58
3800, 0.75
3801, 0.69
3802, 0.60
3803, 0.71
3804, 0.63
3805, 0.59
3806, 0.51
3807, 0.58
3808, 0.66
3809, 0.69
3810, 0.47
3811, 0.64
3812, 0.50
3813, 0.53
3814, 0.58
3815, 0.75
3816, 0.46
3817, 0.55
3818, 0.50
3819, 0.52
3820, 0.39
3821, 0.38
3822, 0.36
3823, 0.54
3824, 0.47
3825, 0.47
3826, 0.63
3827, 0.58
3828, 0.75
3829, 0.55
3830, 0.62
3831, 0.56
3832, 0.45
3833, 0.56
3834, 0.73
3835, 0.27
3836, 0.75
3837, 0.70
3838, 0.55
3839, 0.62
3840, 0.45
3841, 0.33
3842, 0.66
3843, 0.75
3844, 0.50
3845, 0.46
3846, 0.33
3847, 0.65
3848, 0.53
3849, 0.61
3850, 0.57
3851, 0.60
3852, 0.66
3853, 0.55
3854, 0.52
3855, 0.67
3856, 0.64
3857, 0.75
3858, 0.69
3859, 0.63
3860, 0.63
3861, 0.76
3862, 0.45
3863, 0.61
3864, 0.49
3865, 0.43
3866, 0.56
3867, 0.62
3868, 0.49
3869, 0.61
3870, 0.53
3871, 0.57
3872, 0.56
3873, 0.56
3874, 0.61
3875, 0.74
3876, 0.52
3877, 0.36
3878, 0.57
3879, 0.48
3880, 0.63
3881, 0.56
3882, 0.59
3883, 0.58
3884, 0.56
3885, 0.33
3886, 0.46
3887, 0.54
3888, 0.56
3889, 0.67
3890, 0.52
3891, 0.62
3892, 0.47
3893, 0.50
3894, 0.60
3895, 0.55
3896, 0.55
3897, 0.50
3898, 0.54
3899, 0.56
3900, 0.63
3901, 0.68
3902, 0.68
3903, 0.58
3904, 0.74
3905, 0.59
3906, 0.58
3907, 0.63
3908, 0.75
3909, 0.65
3910, 0.34
3911, 0.50
3912, 0.51
3913, 0.58
3914, 0.50
3915, 0.62
3916, 0.26
3917, 0.31
3918, 0.66
3919, 0.57
3920, 0.62
3921, 0.54
3922, 0.66
3923, 0.57
3924, 0.70
3925, 0.59
3926, 0.54
3927, 0.63
3928, 0.77
3929, 0.75
3930, 0.54
3931, 0.60
3932, 0.68
3933, 0.68
3934, 0.62
3935, 0.60
3936, 0.61
3937, 0.58
3938, 0.59
3939, 0.64
3940, 0.64
3941, 0.54
3942, 0.58
3943, 0.53
3944, 0.76
3945, 0.56
3946, 0.53
3947, 0.53
3948, 0.45
3949, 0.62
3950, 0.59
3951, 0.55
3952, 0.75
3953, 0.46
3954, 0.60
3955, 0.50
3956, 0.51
3957, 0.51
3958, 0.64
3959, 0.75
3960, 0.48
3961, 0.70
3962, 0.54
3963, 0.45
3964, 0.61
3965, 0.71
3966, 0.68
3967, 0.65
3968, 0.61
3969, 0.45
3970, 0.38
3971, 0.62
3972, 0.68
3973, 0.49
3974, 0.54
3975, 0.60
3976, 0.41
3977, 0.71
3978, 0.74
3979, 0.58
3980, 0.52
3981, 0.55
3982, 0.63
3983, 0.75
3984, 0.65
3985, 0.67
3986, 0.31
3987, 0.28
3988, 0.71
3989, 0.40
3990, 0.52
3991, 0.56
3992, 0.61
3993, 0.60
3994, 0.58
3995, 0.53
3996, 0.46
3997, 0.32
3998, 0.63
3999, 0.54
4000, 0.60
4001, 0.58
4002, 0.59
4003, 0.75
4004, 0.55
4005, 0.66
4006, 0.29
4007, 0.60
4008, 0.62
4009, 0.74
4010, 0.52
4011, 0.70
4012, 0.60
4013, 0.64
4014, 0.50
4015, 0.70
4016, 0.47
4017, 0.49
4018, 0.68
4019, 0.59
4020, 0.61
4021, 0.69
4022, 0.70
4023, 0.66
4024, 0.55
4025, 0.70
4026, 0.67
4027, 0.52
4028, 0.44
4029, 0.57
4030, 0.59
4031, 0.48
4032, 0.60
4033, 0.57
4034, 0.40
4035, 0.59
4036, 0.67
4037, 0.52
4038, 0.63
4039, 0.69
4040, 0.60
4041, 0.55
4042, 0.58
4043, 0.67
4044, 0.61
4045, 0.50
4046, 0.49
4047, 0.49
4048, 0.64
4049, 0.61
4050, 0.65
4051, 0.54
4052, 0.55
4053, 0.53
4054, 0.64
4055, 0.68
4056, 0.42
4057, 0.63
4058, 0.76
4059, 0.62
4060, 0.53
4061, 0.46
4062, 0.59
4063, 0.51
4064, 0.47
4065, 0.56
4066, 0.73
4067, 0.47
4068, 0.75
4069, 0.72
4070, 0.46
4071, 0.74
4072, 0.40
4073, 0.72
4074, 0.43
4075, 0.64
4076, 0.56
4077, 0.55
4078, 0.55
4079, 0.55
4080, 0.42
4081, 0.67
4082, 0.71
4083, 0.52
4084, 0.65
4085, 0.62
4086, 0.53
4087, 0.68
4088, 0.57
4089, 0.67
4090, 0.71
4091, 0.75
4092, 0.75
4093, 0.67
4094, 0.66
4095, 0.61
4096, 0.62
4097, 0.56
4098, 0.32
4099, 0.54
4100, 0.29
4101, 0.48
4102, 0.66
4103, 0.36
4104, 0.51
4105, 0.58
4106, 0.69
4107, 0.58
4108, 0.75
4109, 0.47
4110, 0.75
4111, 0.70
4112, 0.73
4113, 0.70
4114, 0.57
4115, 0.40
4116, 0.58
4117, 0.63
4118, 0.61
4119, 0.47
4120, 0.68
4121, 0.54
4122, 0.61
4123, 0.46
4124, 0.66
4125, 0.60
4126, 0.58
4127, 0.53
4128, 0.64
4129, 0.72
4130, 0.72
4131, 0.61
4132, 0.63
4133, 0.50
4134, 0.68
4135, 0.59
4136, 0.67
4137, 0.65
4138, 0.50
4139, 0.37
4140, 0.55
4141, 0.72
4142, 0.50
4143, 0.63
4144, 0.28
4145, 0.36
4146, 0.71
4147, 0.53
4148, 0.48
4149, 0.47
4150, 0.68
4151, 0.68
4152, 0.58
4153, 0.64
4154, 0.63
4155, 0.75
4156, 0.48
4157, 0.69
4158, 0.57
4159, 0.63
4160, 0.51
4161, 0.48
4162, 0.54
4163, 0.63
4164, 0.56
4165, 0.76
4166, 0.63
4167, 0.40
4168, 0.38
4169, 0.63
4170, 0.65
4171, 0.59
4172, 0.62
4173, 0.66
4174, 0.44
4175, 0.48
4176, 0.72
4177, 0.72
4178, 0.45
4179, 0.74
4180, 0.61
4181, 0.35
4182, 0.57
4183, 0.61
4184, 0.63
4185, 0.56
4186, 0.62
4187, 0.58
4188, 0.71
4189, 0.58
4190, 0.31
4191, 0.59
4192, 0.51
4193, 0.74
4194, 0.52
4195, 0.47
4196, 0.62
4197, 0.53
4198, 0.65
4199, 0.59
4200, 0.56
4201, 0.28
4202, 0.61
4203, 0.53
4204, 0.61
4205, 0.24
4206, 0.66
4207, 0.48
4208, 0.65
4209, 0.48
4210, 0.56
4211, 0.59
4212, 0.59
4213, 0.55
4214, 0.52
4215, 0.57
4216, 0.76
4217, 0.46
4218, 0.62
4219, 0.73
4220, 0.64
4221, 0.66
4222, 0.61
4223, 0.29
4224, 0.55
4225, 0.51
4226, 0.50
4227, 0.55
4228, 0.56
4229, 0.61
4230, 0.60
4231, 0.60
4232, 0.55
4233, 0.70
4234, 0.60
4235, 0.39
4236, 0.66
4237, 0.53
4238, 0.47
4239, 0.76
4240, 0.65
4241, 0.61
4242, 0.75
4243, 0.60
4244, 0.62
4245, 0.54
4246, 0.52
4247, 0.76
4248, 0.59
4249, 0.70
4250, 0.51
4251, 0.60
4252, 0.75
4253, 0.55
4254, 0.52
4255, 0.69
4256, 0.65
4257, 0.53
4258, 0.50
4259, 0.59
4260, 0.73
4261, 0.67
4262, 0.50
4263, 0.49
4264, 0.63
4265, 0.62
4266, 0.76
4267, 0.60
4268, 0.75
4269, 0.63
4270, 0.61
4271, 0.47
4272, 0.26
4273, 0.56
4274, 0.47
4275, 0.67
4276, 0.60
4277, 0.45
4278, 0.33
4279, 0.48
4280, 0.65
4281, 0.37
4282, 0.69
4283, 0.62
4284, 0.51
4285, 0.73
4286, 0.54
4287, 0.50
4288, 0.62
4289, 0.57
4290, 0.52
4291, 0.50
4292, 0.51
4293, 0.63
4294, 0.67
4295, 0.67
4296, 0.63
4297, 0.56
4298, 0.49
4299, 0.42
4300, 0.55
4301, 0.53
4302, 0.55
4303, 0.70
4304, 0.63
4305, 0.77
4306, 0.70
4307, 0.59
4308, 0.51
4309, 0.56
4310, 0.63
4311, 0.34
4312, 0.38
4313, 0.64
4314, 0.48
4315, 0.60
4316, 0.58
4317, 0.24
4318, 0.58
4319, 0.47
4320, 0.58
4321, 0.74
4322, 0.47
4323, 0.74
4324, 0.54
4325, 0.63
4326, 0.60
4327, 0.54
4328, 0.68
4329, 0.69
4330, 0.57
4331, 0.27
4332, 0.69
4333, 0.75
4334, 0.56
4335, 0.70
4336, 0.59
4337, 0.52
4338, 0.60
4339, 0.76
4340, 0.70
4341, 0.43
4342, 0.59
4343, 0.47
4344, 0.53
4345, 0.55
4346, 0.56
4347, 0.53
4348, 0.47
4349, 0.56
4350, 0.59
4351, 0.63
4352, 0.44
4353, 0.73
4354, 0.49
4355, 0.57
4356, 0.53
4357, 0.60
4358, 0.57
4359, 0.54
4360, 0.36
4361, 0.58
4362, 0.64
4363, 0.71
4364, 0.37
4365, 0.66
4366, 0.54
4367, 0.72
4368, 0.56
4369, 0.69
4370, 0.64
4371, 0.57
4372, 0.65
4373, 0.49
4374, 0.55
4375, 0.50
4376, 0.62
4377, 0.61
4378, 0.33
4379, 0.66
4380, 0.61
4381, 0.39
4382, 0.60
4383, 0.49
4384, 0.58
4385, 0.53
4386, 0.69
4387, 0.62
4388, 0.75
4389, 0.73
4390, 0.45
4391, 0.51
4392, 0.65
4393, 0.44
4394, 0.61
4395, 0.63
4396, 0.65
4397, 0.63
4398, 0.49
4399, 0.52
4400, 0.72
4401, 0.47
4402, 0.65
4403, 0.58
4404, 0.37
4405, 0.63
4406, 0.54
4407, 0.28
4408, 0.76
4409, 0.49
4410, 0.57
4411, 0.54
4412, 0.56
4413, 0.71
4414, 0.48
4415, 0.48
4416, 0.59
4417, 0.47
4418, 0.49
4419, 0.60
4420, 0.58
4421, 0.26
4422, 0.60
4423, 0.54
4424, 0.76
4425, 0.66
4426, 0.56
4427, 0.47
4428, 0.45
4429, 0.64
4430, 0.44
4431, 0.53
4432, 0.62
4433, 0.62
4434, 0.58
4435, 0.52
4436, 0.63
4437, 0.60
4438, 0.55
4439, 0.77
4440, 0.55
4441, 0.53
4442, 0.61
4443, 0.61
4444, 0.25
4445, 0.32
4446, 0.53
4447, 0.70
4448, 0.64
4449, 0.61
4450, 0.53
4451, 0.54
4452, 0.53
4453, 0.66
4454, 0.55
4455, 0.54
4456, 0.51
4457, 0.52
4458, 0.77
4459, 0.56
4460, 0.53
4461, 0.58
4462, 0.28
4463, 0.30
4464, 0.29
4465, 0.54
4466, 0.49
4467, 0.55
4468, 0.59
4469, 0.70
4470, 0.70
4471, 0.46
4472, 0.51
4473, 0.56
4474, 0.30
4475, 0.69
4476, 0.71
4477, 0.60
4478, 0.77
4479, 0.60
4480, 0.59
4481, 0.60
4482, 0.56
4483, 0.66
4484, 0.37
4485, 0.49
4486, 0.55
4487, 0.54
4488, 0.63
4489, 0.62
4490, 0.50
4491, 0.66
4492, 0.59
4493, 0.61
4494, 0.52
4495, 0.76
4496, 0.56
4497, 0.59
4498, 0.74
4499, 0.55
4500, 0.45
4501, 0.71
4502, 0.73
4503, 0.57
4504, 0.57
4505, 0.44
4506, 0.61
4507, 0.52
4508, 0.67
4509, 0.63
4510, 0.60
4511, 0.59
4512, 0.60
4513, 0.55
4514, 0.64
4515, 0.55
4516, 0.53
4517, 0.69
4518, 0.57
4519, 0.58
4520, 0.52
4521, 0.49
4522, 0.45
4523, 0.74
4524, 0.57
4525, 0.49
4526, 0.44
4527, 0.76
4528, 0.54
4529, 0.57
4530, 0.50
4531, 0.58
4532, 0.44
4533, 0.55
4534, 0.56
4535, 0.65
4536, 0.67
4537, 0.76
4538, 0.65
4539, 0.51
4540, 0.57
4541, 0.71
4542, 0.44
4543, 0.57
4544, 0.55
4545, 0.75
4546, 0.49
4547, 0.53
4548, 0.67
4549, 0.54
4550, 0.57
4551, 0.50
4552, 0.63
4553, 0.74
4554, 0.67
4555, 0.64
4556, 0.67
4557, 0.62
4558, 0.48
4559, 0.62
4560, 0.60
4561, 0.53
4562, 0.58
4563, 0.75
4564, 0.74
4565, 0.61
4566, 0.66
4567, 0.71
4568, 0.72
4569, 0.70
4570, 0.53
4571, 0.61
4572, 0.50
4573, 0.68
4574, 0.31
4575, 0.68
4576, 0.72
4577, 0.58
4578, 0.28
4579, 0.54
4580, 0.48
4581, 0.69
4582, 0.72
4583, 0.63
4584, 0.65
4585, 0.73
4586, 0.55
4587, 0.76
4588, 0.64
4589, 0.51
4590, 0.54
4591, 0.59
4592, 0.55
4593, 0.47
4594, 0.46
4595, 0.67
4596, 0.68
4597, 0.41
4598, 0.57
4599, 0.69
4600, 0.55
4601, 0.47
4602, 0.69
4603, 0.60
4604, 0.42
4605, 0.60
4606, 0.52
4607, 0.48
4608, 0.33
4609, 0.38
4610, 0.27
4611, 0.62
4612, 0.58
4613, 0.54
4614, 0.50
4615, 0.51
4616, 0.63
4617, 0.73
4618, 0.73
4619, 0.28
4620, 0.54
4621, 0.55
4622, 0.72
4623, 0.72
4624, 0.56
4625, 0.44
4626, 0.72
4627, 0.46
4628, 0.48
4629, 0.74
4630, 0.59
4631, 0.53
4632, 0.63
4633, 0.54
4634, 0.65
4635, 0.27
4636, 0.76
4637, 0.57
4638, 0.52
4639, 0.76
4640, 0.77
4641, 0.53
4642, 0.48
4643, 0.72
4644, 0.60
4645, 0.48
4646, 0.42
4647, 0.68
4648, 0.60
4649, 0.74
4650, 0.49
4651, 0.69
4652, 0.39
4653, 0.55
4654, 0.57
4655, 0.57
4656, 0.67
4657, 0.58
4658, 0.38
4659, 0.50
4660, 0.66
4661, 0.45
4662, 0.46
4663, 0.47
4664, 0.72
4665, 0.59
4666, 0.58
4667, 0.72
4668, 0.57
4669, 0.69
4670, 0.58
4671, 0.49
4672, 0.70
4673, 0.45
4674, 0.75
4675, 0.30
4676, 0.59
4677, 0.64
4678, 0.45
4679, 0.49
4680, 0.62
4681, 0.27
4682, 0.76
4683, 0.73
4684, 0.72
4685, 0.71
4686, 0.55
4687, 0.48
4688, 0.26
4689, 0.68
4690, 0.73
4691, 0.37
4692, 0.64
4693, 0.66
4694, 0.58
4695, 0.65
4696, 0.51
4697, 0.30
4698, 0.50
4699, 0.64
4700, 0.72
4701, 0.65
4702, 0.60
4703, 0.60
4704, 0.56
4705, 0.61
4706, 0.54
4707, 0.59
4708, 0.73
4709, 0.50
4710, 0.58
4711, 0.66
4712, 0.52
4713, 0.66
4714, 0.56
4715, 0.53
4716, 0.68
4717, 0.57
4718, 0.76
4719, 0.76
4720, 0.34
4721, 0.68
4722, 0.55
4723, 0.63
4724, 0.63
4725, 0.48
4726, 0.48
4727, 0.60
4728, 0.70
4729, 0.53
4730, 0.53
4731, 0.63
4732, 0.62
4733, 0.59
4734, 0.52
4735, 0.65
4736, 0.55
4737, 0.66
4738, 0.49
4739, 0.59
4740, 0.51
4741, 0.63
4742, 0.63
4743, 0.69
4744, 0.51
4745, 0.59
4746, 0.68
4747, 0.62
4748, 0.58
4749, 0.75
4750, 0.62
4751, 0.39
4752, 0.53
4753, 0.60
4754, 0.62
4755, 0.70
4756, 0.64
4757, 0.66
4758, 0.53
4759, 0.58
4760, 0.63
4761, 0.32
4762, 0.76
4763, 0.51
4764, 0.46
4765, 0.35
4766, 0.51
4767, 0.64
4768, 0.61
4769, 0.59
4770, 0.62
4771, 0.77
4772, 0.64
4773, 0.62
4774, 0.62
4775, 0.48
4776, 0.60
4777, 0.52
4778, 0.73
4779, 0.62
4780, 0.62
4781, 0.75
4782, 0.60
4783, 0.77
4784, 0.75
4785, 0.77
4786, 0.61
4787, 0.74
4788, 0.52
4789, 0.63
4790, 0.60
4791, 0.65
4792, 0.62
4793, 0.44
4794, 0.56
4795, 0.71
4796, 0.47
4797, 0.65
4798, 0.51
4799, 0.61
4800, 0.50
4801, 0.54
4802, 0.51
4803, 0.55
4804, 0.62
4805, 0.56
4806, 0.62
4807, 0.39
4808, 0.64
4809, 0.53
4810, 0.70
4811, 0.48
4812, 0.56
4813, 0.55
4814, 0.52
4815, 0.61
4816, 0.54
4817, 0.42
4818, 0.60
4819, 0.50
4820, 0.71
4821, 0.54
4822, 0.49
4823, 0.46
4824, 0.65
4825, 0.47
4826, 0.38
4827, 0.59
4828, 0.61
4829, 0.71
4830, 0.66
4831, 0.49
4832, 0.31
4833, 0.74
4834, 0.57
4835, 0.64
4836, 0.72
4837, 0.31
4838, 0.48
4839, 0.45
4840, 0.62
4841, 0.61
4842, 0.52
4843, 0.59
4844, 0.64
4845, 0.50
4846, 0.72
4847, 0.54
4848, 0.76
4849, 0.56
4850, 0.57
4851, 0.24
4852, 0.65
4853, 0.56
4854, 0.49
4855, 0.55
4856, 0.45
4857, 0.69
4858, 0.59
4859, 0.51
4860, 0.69
4861, 0.50
4862, 0.57
4863, 0.62
4864, 0.73
4865, 0.30
4866, 0.71
4867, 0.66
4868, 0.47
4869, 0.63
4870, 0.35
4871, 0.52
4872, 0.57
4873, 0.62
4874, 0.56
4875, 0.66
4876, 0.56
4877, 0.76
4878, 0.57
4879, 0.51
4880, 0.65
4881, 0.59
4882, 0.74
4883, 0.76
4884, 0.54
4885, 0.48
4886, 0.65
4887, 0.62
4888, 0.54
4889, 0.68
4890, 0.63
4891, 0.64
4892, 0.51
4893, 0.48
4894, 0.45
4895, 0.63
4896, 0.62
4897, 0.70
4898, 0.65
4899, 0.66
4900, 0.66
4901, 0.57
4902, 0.61
4903, 0.58
4904, 0.59
4905, 0.65
4906, 0.74
4907, 0.61
4908, 0.51
4909, 0.56
4910, 0.55
4911, 0.57
4912, 0.77
4913, 0.57
4914, 0.61
4915, 0.76
4916, 0.76
4917, 0.55
4918, 0.67
4919, 0.50
4920, 0.51
4921, 0.50
4922, 0.51
4923, 0.75
4924, 0.60
4925, 0.62
4926, 0.50
4927, 0.63
4928, 0.58
4929, 0.56
4930, 0.70
4931, 0.66
4932, 0.57
4933, 0.62
4934, 0.28
4935, 0.61
4936, 0.57
4937, 0.69
4938, 0.67
4939, 0.50
4940, 0.68
4941, 0.66
4942, 0.61
4943, 0.60
4944, 0.76
4945, 0.34
4946, 0.59
4947, 0.57
4948, 0.54
4949, 0.59
4950, 0.64
4951, 0.61
4952, 0.64
4953, 0.61
4954, 0.51
4955, 0.52
4956, 0.55
4957, 0.59
4958, 0.59
4959, 0.46
4960, 0.65
4961, 0.74
4962, 0.46
4963, 0.53
4964, 0.68
4965, 0.57
4966, 0.62
4967, 0.50
4968, 0.39
4969, 0.71
4970, 0.51
4971, 0.59
4972, 0.29
4973, 0.55
4974, 0.50
4975, 0.61
4976, 0.51
4977, 0.66
4978, 0.48
4979, 0.53
4980, 0.42
4981, 0.49
4982, 0.60
4983, 0.70
4984, 0.53
4985, 0.60
4986, 0.55
4987, 0.54
4988, 0.77
4989, 0.62
4990, 0.46
4991, 0.68
4992, 0.44
4993, 0.62
4994, 0.55
4995, 0.61
4996, 0.50
4997, 0.49
4998, 0.54
4999, 0.62
5000, 0.76
5001, 0.47
5002, 0.62
5003, 0.67
5004, 0.50
5005, 0.46
5006, 0.60
5007, 0.53
5008, 0.63
5009, 0.54
5010, 0.59
5011, 0.48
5012, 0.62
5013, 0.61
5014, 0.72
5015, 0.26
5016, 0.51
5017, 0.31
5018, 0.69
5019, 0.37
5020, 0.58
5021, 0.50
5022, 0.60
5023, 0.73
5024, 0.58
5025, 0.63
5026, 0.61
5027, 0.60
5028, 0.60
5029, 0.45
5030, 0.49
5031, 0.58
5032, 0.35
5033, 0.62
5034, 0.46
5035, 0.43
5036, 0.61
5037, 0.56
5038, 0.64
5039, 0.58
5040, 0.63
5041, 0.45
5042, 0.74
5043, 0.44
5044, 0.66
5045, 0.54
5046, 0.65
5047, 0.52
5048, 0.50
5049, 0.54
5050, 0.55
5051, 0.48
5052, 0.49
5053, 0.76
5054, 0.61
5055, 0.55
5056, 0.33
5057, 0.46
5058, 0.56
5059, 0.73
5060, 0.76
5061, 0.51
5062, 0.63
5063, 0.63
5064, 0.56
5065, 0.45
5066, 0.42
5067, 0.62
5068, 0.68
5069, 0.57
5070, 0.67
5071, 0.63
5072, 0.56
5073, 0.69
5074, 0.33
5075, 0.57
5076, 0.57
5077, 0.58
5078, 0.70
5079, 0.74
5080, 0.60
5081, 0.28
5082, 0.30
5083, 0.55
5084, 0.66
5085, 0.74
5086, 0.61
5087, 0.52
5088, 0.69
5089, 0.74
5090, 0.33
5091, 0.57
5092, 0.55
5093, 0.60
5094, 0.33
5095, 0.57
5096, 0.34
5097, 0.51
5098, 0.52
5099, 0.65
5100, 0.71
5101, 0.63
5102, 0.51
5103, 0.63
5104, 0.70
5105, 0.65
5106, 0.59
5107, 0.68
5108, 0.56
5109, 0.76
5110, 0.48
5111, 0.62
5112, 0.32
5113, 0.48
5114, 0.56
5115, 0.55
5116, 0.57
5117, 0.55
5118, 0.52
5119, 0.54
5120, 0.67
5121, 0.68
5122, 0.62
5123, 0.51
5124, 0.54
5125, 0.67
5126, 0.60
5127, 0.47
5128, 0.63
5129, 0.64
5130, 0.54
5131, 0.45
5132, 0.55
5133, 0.58
5134, 0.49
5135, 0.58
5136, 0.48
5137, 0.70
5138, 0.66
5139, 0.54
5140, 0.66
5141, 0.60
5142, 0.77
5143, 0.50
5144, 0.55
5145, 0.74
5146, 0.66
5147, 0.61
5148, 0.68
5149, 0.48
5150, 0.56
5151, 0.61
5152, 0.45
5153, 0.63
5154, 0.54
5155, 0.49
5156, 0.51
5157, 0.68
5158, 0.61
5159, 0.65
5160, 0.57
5161, 0.62
5162, 0.66
5163, 0.52
5164, 0.65
5165, 0.54
5166, 0.51
5167, 0.55
5168, 0.52
5169, 0.67
5170, 0.70
5171, 0.56
5172, 0.50
5173, 0.55
5174, 0.36
5175, 0.52
5176, 0.75
5177, 0.66
5178, 0.67
5179, 0.55
5180, 0.68
5181, 0.76
5182, 0.51
5183, 0.51
5184, 0.75
5185, 0.75
5186, 0.63
5187, 0.52
5188, 0.49
5189, 0.51
5190, 0.56
5191, 0.57
5192, 0.65
5193, 0.52
5194, 0.58
5195, 0.76
5196, 0.50
5197, 0.50
5198, 0.60
5199, 0.50
5200, 0.76
5201, 0.62
5202, 0.57
5203, 0.64
5204, 0.44
5205, 0.61
5206, 0.62
5207, 0.75
5208, 0.54
5209, 0.63
5210, 0.61
5211, 0.57
5212, 0.60
5213, 0.65
5214, 0.54
5215, 0.50
5216, 0.50
5217, 0.62
5218, 0.48
5219, 0.58
5220, 0.71
5221, 0.48
5222, 0.57
5223, 0.59
5224, 0.69
5225, 0.40
5226, 0.45
5227, 0.47
5228, 0.58
5229, 0.46
5230, 0.39
5231, 0.53
5232, 0.66
5233, 0.68
5234, 0.46
5235, 0.69
5236, 0.38
5237, 0.56
5238, 0.48
5239, 0.51
5240, 0.65
5241, 0.54
5242, 0.48
5243, 0.49
5244, 0.75
5245, 0.50
5246, 0.69
5247, 0.68
5248, 0.35
5249, 0.49
5250, 0.55
5251, 0.58
5252, 0.70
5253, 0.53
5254, 0.48
5255, 0.51
5256, 0.71
5257, 0.25
5258, 0.62
5259, 0.59
5260, 0.70
5261, 0.75
5262, 0.58
5263, 0.68
5264, 0.61
5265, 0.62
5266, 0.64
5267, 0.75
5268, 0.54
5269, 0.67
5270, 0.59
5271, 0.55
5272, 0.75
5273, 0.58
5274, 0.73
5275, 0.64
5276, 0.63
5277, 0.62
5278, 0.36
5279, 0.62
5280, 0.36
5281, 0.75
5282, 0.54
5283, 0.72
5284, 0.69
5285, 0.59
5286, 0.44
5287, 0.66
5288, 0.73
5289, 0.61
5290, 0.58
5291, 0.75
5292, 0.53
5293, 0.34
5294, 0.25
5295, 0.44
5296, 0.50
5297, 0.62
5298, 0.48
5299, 0.71
5300, 0.56
5301, 0.65
5302, 0.67
5303, 0.56
5304, 0.64
5305, 0.50
5306, 0.57
5307, 0.59
5308, 0.68
5309, 0.68
5310, 0.56
5311, 0.51
5312, 0.57
5313, 0.63
5314, 0.70
5315, 0.70
5316, 0.60
5317, 0.25
5318, 0.60
5319, 0.75
5320, 0.72
5321, 0.65
5322, 0.57
5323, 0.57
5324, 0.53
5325, 0.63
5326, 0.52
5327, 0.62
5328, 0.52
5329, 0.55
5330, 0.51
5331, 0.55
5332, 0.24
5333, 0.35
5334, 0.52
5335, 0.63
5336, 0.66
5337, 0.58
5338, 0.54
5339, 0.46
5340, 0.24
5341, 0.63
5342, 0.58
5343, 0.54
5344, 0.48
5345, 0.40
5346, 0.59
5347, 0.66
5348, 0.72
5349, 0.57
5350, 0.58
5351, 0.74
5352, 0.63
5353, 0.69
5354, 0.56
5355, 0.52
5356, 0.74
5357, 0.60
5358, 0.55
5359, 0.56
5360, 0.54
5361, 0.54
5362, 0.70
5363, 0.64
5364, 0.56
5365, 0.58
5366, 0.57
5367, 0.75
5368, 0.58
5369, 0.38
5370, 0.76
